Hour,Day,Weather,Holiday,Zone,Traffic
8,2,0,0,4,609
8,2,0,0,5,539
8,2,0,0,6,535
8,2,0,0,7,595
8,2,0,0,8,603
8,2,0,0,9,582
8,2,0,0,10,679
8,2,0,0,11,550
8,2,0,0,12,543
8,2,0,0,13,515
8,2,0,0,14,455
8,2,0,0,15,563
9,2,0,0,0,763
9,2,0,0,1,848
9,2,0,0,2,764
9,2,0,0,3,855
9,2,0,0,4,766
9,2,0,0,5,740
9,2,0,0,6,678
9,2,0,0,7,827
9,2,0,0,8,873
9,2,0,0,9,672
9,2,0,0,10,859
9,2,0,0,11,719
9,2,0,0,12,698
9,2,0,0,13,702
9,2,0,0,14,647
9,2,0,0,15,752
10,2,0,0,0,515
10,2,0,0,1,571
10,2,0,0,2,493
10,2,0,0,3,538
10,2,0,0,4,513
10,2,0,0,5,493
10,2,0,0,6,480
10,2,0,0,7,497
10,2,0,0,8,534
10,2,0,0,9,451
10,2,0,0,10,590
10,2,0,0,11,496
10,2,0,0,12,467
10,2,0,0,13,478
10,2,0,0,14,426
10,2,0,0,15,481
11,2,0,0,0,433
11,2,0,0,1,490
11,2,0,0,2,417
11,2,0,0,3,504
11,2,0,0,4,443
11,2,0,0,5,399
11,2,0,0,6,427
11,2,0,0,7,454
11,2,0,0,8,494
11,2,0,0,9,442
11,2,0,0,10,496
11,2,0,0,11,465
11,2,0,0,12,411
11,2,0,0,13,430
11,2,0,0,14,371
11,2,0,0,15,438
12,2,0,0,0,295
12,2,0,0,1,375
12,2,0,0,2,330
12,2,0,0,3,327
12,2,0,0,4,318
12,2,0,0,5,307
12,2,0,0,6,316
12,2,0,0,7,322
12,2,0,0,8,339
12,2,0,0,9,320
12,2,0,0,10,366
12,2,0,0,11,336
12,2,0,0,12,302
12,2,0,0,13,276
12,2,0,0,14,278
12,2,0,0,15,305
13,2,0,0,0,342
13,2,0,0,1,394
13,2,0,0,2,310
13,2,0,0,3,357
13,2,0,0,4,341
13,2,0,0,5,329
13,2,0,0,6,372
13,2,0,0,7,353
13,2,0,0,8,362
13,2,0,0,9,334
13,2,0,0,10,381
13,2,0,0,11,362
13,2,0,0,12,338
13,2,0,0,13,324
13,2,0,0,14,299
13,2,0,0,15,322
14,2,0,0,0,325
14,2,0,0,1,377
14,2,0,0,2,297
14,2,0,0,3,370
14,2,0,0,4,347
14,2,0,0,5,281
14,2,0,0,6,337
14,2,0,0,7,334
14,2,0,0,8,381
14,2,0,0,9,325
14,2,0,0,10,347
14,2,0,0,11,339
14,2,0,0,12,299
14,2,0,0,13,282
14,2,0,0,14,292
14,2,0,0,15,315
15,2,0,0,0,353
15,2,0,0,1,442
15,2,0,0,2,355
15,2,0,0,3,395
15,2,0,0,4,392
15,2,0,0,5,350
15,2,0,0,6,360
15,2,0,0,7,362
15,2,0,0,8,431
15,2,0,0,9,362
15,2,0,0,10,426
15,2,0,0,11,391
15,2,0,0,12,367
15,2,0,0,13,332
15,2,0,0,14,315
15,2,0,0,15,336
16,2,0,0,0,514
16,2,0,0,1,632
16,2,0,0,2,563
16,2,0,0,3,568
16,2,0,0,4,526
16,2,0,0,5,500
16,2,0,0,6,501
16,2,0,0,7,584
16,2,0,0,8,603
16,2,0,0,9,516
16,2,0,0,10,588
16,2,0,0,11,529
16,2,0,0,12,529
16,2,0,0,13,521
16,2,0,0,14,435
16,2,0,0,15,530
17,2,0,0,0,728
17,2,0,0,1,930
17,2,0,0,2,772
17,2,0,0,3,876
17,2,0,0,4,821
17,2,0,0,5,752
17,2,0,0,6,782
17,2,0,0,7,871
17,2,0,0,8,882
17,2,0,0,9,812
17,2,0,0,10,910
17,2,0,0,11,849
17,2,0,0,12,721
17,2,0,0,13,737
17,2,0,0,14,692
17,2,0,0,15,715
18,2,0,0,0,938
18,2,0,0,1,1102
18,2,0,0,2,970
18,2,0,0,3,1013
18,2,0,0,4,1000
18,2,0,0,5,895
18,2,0,0,6,968
18,2,0,0,7,992
18,2,0,0,8,1161
18,2,0,0,9,955
18,2,0,0,10,1067
18,2,0,0,11,1035
18,2,0,0,12,861
18,2,0,0,13,929
18,2,0,0,14,796
18,2,0,0,15,955
19,2,2,0,0,495
19,2,2,0,1,599
19,2,2,0,2,478
19,2,2,0,3,538
19,2,2,0,4,513
19,2,2,0,5,454
19,2,2,0,6,477
19,2,2,0,7,522
19,2,2,0,8,565
19,2,2,0,9,482
19,2,2,0,10,564
19,2,2,0,11,506
19,2,2,0,12,501
19,2,2,0,13,452
19,2,2,0,14,452
19,2,2,0,15,444
20,2,0,0,0,563
20,2,0,0,1,650
20,2,0,0,2,563
20,2,0,0,3,634
20,2,0,0,4,562
20,2,0,0,5,557
20,2,0,0,6,573
20,2,0,0,7,585
20,2,0,0,8,635
20,2,0,0,9,568
20,2,0,0,10,683
20,2,0,0,11,599
20,2,0,0,12,521
20,2,0,0,13,508
20,2,0,0,14,470
20,2,0,0,15,501
21,2,0,0,0,390
21,2,0,0,1,454
21,2,0,0,2,354
21,2,0,0,3,391
21,2,0,0,4,373
21,2,0,0,5,319
21,2,0,0,6,369
21,2,0,0,7,400
21,2,0,0,8,416
21,2,0,0,9,353
21,2,0,0,10,406
21,2,0,0,11,383
21,2,0,0,12,366
21,2,0,0,13,337
21,2,0,0,14,331
21,2,0,0,15,354
22,2,0,0,0,186
22,2,0,0,1,213
22,2,0,0,2,196
22,2,0,0,3,206
22,2,0,0,4,171
22,2,0,0,5,187
22,2,0,0,6,199
22,2,0,0,7,193
22,2,0,0,8,221
22,2,0,0,9,190
22,2,0,0,10,198
22,2,0,0,11,215
22,2,0,0,12,182
22,2,0,0,13,176
22,2,0,0,14,162
22,2,0,0,15,181
23,2,0,0,0,98
23,2,0,0,1,128
23,2,0,0,2,106
23,2,0,0,3,114
23,2,0,0,4,106
23,2,0,0,5,95
23,2,0,0,6,107
23,2,0,0,7,110
23,2,0,0,8,114
23,2,0,0,9,98
23,2,0,0,10,109
23,2,0,0,11,107
23,2,0,0,12,97
23,2,0,0,13,98
23,2,0,0,14,93
23,2,0,0,15,98
0,3,0,0,0,50
0,3,0,0,1,60
0,3,0,0,2,52
0,3,0,0,3,53
0,3,0,0,4,50
0,3,0,0,5,52
0,3,0,0,6,51
0,3,0,0,7,51
0,3,0,0,8,59
0,3,0,0,9,49
0,3,0,0,10,57
0,3,0,0,11,51
0,3,0,0,12,48
0,3,0,0,13,45
0,3,0,0,14,42
0,3,0,0,15,48
1,3,0,0,0,30
1,3,0,0,1,33
1,3,0,0,2,31
1,3,0,0,3,34
1,3,0,0,4,34
1,3,0,0,5,29
1,3,0,0,6,30
1,3,0,0,7,32
1,3,0,0,8,35
1,3,0,0,9,31
1,3,0,0,10,34
1,3,0,0,11,31
1,3,0,0,12,30
1,3,0,0,13,27
1,3,0,0,14,25
1,3,0,0,15,27
2,3,0,0,0,23
2,3,0,0,1,24
2,3,0,0,2,21
2,3,0,0,3,22
2,3,0,0,4,22
2,3,0,0,5,20
2,3,0,0,6,20
2,3,0,0,7,21
2,3,0,0,8,23
2,3,0,0,9,20
2,3,0,0,10,23
2,3,0,0,11,22
2,3,0,0,12,20
2,3,0,0,13,20
2,3,0,0,14,19
2,3,0,0,15,20
3,3,0,0,0,17
3,3,0,0,1,20
3,3,0,0,2,17
3,3,0,0,3,18
3,3,0,0,4,18
3,3,0,0,5,16
3,3,0,0,6,17
3,3,0,0,7,18
3,3,0,0,8,19
3,3,0,0,9,17
3,3,0,0,10,19
3,3,0,0,11,18
3,3,0,0,12,16
3,3,0,0,13,15
3,3,0,0,14,14
3,3,0,0,15,16
4,3,0,0,0,20
4,3,0,0,1,25
4,3,0,0,2,20
4,3,0,0,3,21
4,3,0,0,4,19
4,3,0,0,5,19
4,3,0,0,6,19
4,3,0,0,7,21
4,3,0,0,8,22
4,3,0,0,9,18
4,3,0,0,10,24
4,3,0,0,11,20
4,3,0,0,12,19
4,3,0,0,13,18
4,3,0,0,14,17
4,3,0,0,15,19
5,3,0,0,0,72
5,3,0,0,1,79
5,3,0,0,2,72
5,3,0,0,3,74
5,3,0,0,4,71
5,3,0,0,5,69
5,3,0,0,6,70
5,3,0,0,7,75
5,3,0,0,8,82
5,3,0,0,9,67
5,3,0,0,10,83
5,3,0,0,11,75
5,3,0,0,12,66
5,3,0,0,13,65
5,3,0,0,14,64
5,3,0,0,15,67
6,3,0,0,0,194
6,3,0,0,1,225
6,3,0,0,2,192
6,3,0,0,3,205
6,3,0,0,4,202
6,3,0,0,5,190
6,3,0,0,6,183
6,3,0,0,7,207
6,3,0,0,8,226
6,3,0,0,9,197
6,3,0,0,10,217
6,3,0,0,11,206
6,3,0,0,12,194
6,3,0,0,13,176
6,3,0,0,14,168
6,3,0,0,15,200
7,3,0,0,0,350
7,3,0,0,1,404
7,3,0,0,2,329
7,3,0,0,3,352
7,3,0,0,4,356
7,3,0,0,5,323
7,3,0,0,6,322
7,3,0,0,7,352
7,3,0,0,8,380
7,3,0,0,9,338
7,3,0,0,10,390
7,3,0,0,11,328
7,3,0,0,12,309
7,3,0,0,13,303
7,3,0,0,14,310
7,3,0,0,15,354
8,3,0,0,0,542
8,3,0,0,1,730
8,3,0,0,2,611
8,3,0,0,3,660
8,3,0,0,4,595
8,3,0,0,5,620
8,3,0,0,6,637
8,3,0,0,7,634
8,3,0,0,8,705
8,3,0,0,9,601
8,3,0,0,10,701
8,3,0,0,11,594
8,3,0,0,12,522
8,3,0,0,13,520
8,3,0,0,14,505
8,3,0,0,15,559
9,3,0,0,0,630
9,3,0,0,1,705
9,3,0,0,2,599
9,3,0,0,3,687
9,3,0,0,4,644
9,3,0,0,5,603
9,3,0,0,6,644
9,3,0,0,7,701
9,3,0,0,8,712
9,3,0,0,9,676
9,3,0,0,10,725
9,3,0,0,11,676
9,3,0,0,12,629
9,3,0,0,13,592
9,3,0,0,14,531
9,3,0,0,15,629
10,3,0,0,0,509
10,3,0,0,1,622
10,3,0,0,2,514
10,3,0,0,3,520
10,3,0,0,4,573
10,3,0,0,5,501
10,3,0,0,6,495
10,3,0,0,7,504
10,3,0,0,8,594
10,3,0,0,9,486
10,3,0,0,10,591
10,3,0,0,11,551
10,3,0,0,12,472
10,3,0,0,13,449
10,3,0,0,14,432
10,3,0,0,15,465
11,3,1,0,0,340
11,3,1,0,1,427
11,3,1,0,2,338
11,3,1,0,3,395
11,3,1,0,4,345
11,3,1,0,5,357
11,3,1,0,6,344
11,3,1,0,7,376
11,3,1,0,8,408
11,3,1,0,9,334
11,3,1,0,10,411
11,3,1,0,11,359
11,3,1,0,12,332
11,3,1,0,13,313
11,3,1,0,14,326
11,3,1,0,15,321
12,3,0,0,0,353
12,3,0,0,1,435
12,3,0,0,2,330
12,3,0,0,3,370
12,3,0,0,4,348
12,3,0,0,5,337
12,3,0,0,6,335
12,3,0,0,7,366
12,3,0,0,8,377
12,3,0,0,9,369
12,3,0,0,10,349
12,3,0,0,11,359
12,3,0,0,12,324
12,3,0,0,13,309
12,3,0,0,14,298
12,3,0,0,15,325
13,3,0,0,0,381
13,3,0,0,1,372
13,3,0,0,2,383
13,3,0,0,3,427
13,3,0,0,4,346
13,3,0,0,5,341
13,3,0,0,6,376
13,3,0,0,7,385
13,3,0,0,8,430
13,3,0,0,9,362
13,3,0,0,10,370
13,3,0,0,11,391
13,3,0,0,12,349
13,3,0,0,13,344
13,3,0,0,14,291
13,3,0,0,15,324
14,3,0,0,0,393
14,3,0,0,1,421
14,3,0,0,2,363
14,3,0,0,3,447
14,3,0,0,4,377
14,3,0,0,5,363
14,3,0,0,6,362
14,3,0,0,7,392
14,3,0,0,8,403
14,3,0,0,9,357
14,3,0,0,10,411
14,3,0,0,11,377
14,3,0,0,12,349
14,3,0,0,13,344
14,3,0,0,14,345
14,3,0,0,15,345
15,3,0,0,0,367
15,3,0,0,1,417
15,3,0,0,2,396
15,3,0,0,3,414
15,3,0,0,4,399
15,3,0,0,5,335
15,3,0,0,6,371
15,3,0,0,7,374
15,3,0,0,8,429
15,3,0,0,9,382
15,3,0,0,10,432
15,3,0,0,11,386
15,3,0,0,12,351
15,3,0,0,13,344
15,3,0,0,14,335
15,3,0,0,15,355
16,3,0,0,0,468
16,3,0,0,1,554
16,3,0,0,2,459
16,3,0,0,3,513
16,3,0,0,4,526
16,3,0,0,5,454
16,3,0,0,6,457
16,3,0,0,7,456
16,3,0,0,8,583
16,3,0,0,9,502
16,3,0,0,10,549
16,3,0,0,11,525
16,3,0,0,12,469
16,3,0,0,13,437
16,3,0,0,14,397
16,3,0,0,15,495
17,3,0,0,0,692
17,3,0,0,1,813
17,3,0,0,2,707
17,3,0,0,3,765
17,3,0,0,4,705
17,3,0,0,5,662
17,3,0,0,6,706
17,3,0,0,7,702
17,3,0,0,8,827
17,3,0,0,9,691
17,3,0,0,10,831
17,3,0,0,11,681
17,3,0,0,12,678
17,3,0,0,13,609
17,3,0,0,14,586
17,3,0,0,15,685
18,3,0,0,0,992
18,3,0,0,1,1110
18,3,0,0,2,992
18,3,0,0,3,1047
18,3,0,0,4,1048
18,3,0,0,5,919
18,3,0,0,6,988
18,3,0,0,7,1023
18,3,0,0,8,1103
18,3,0,0,9,1013
18,3,0,0,10,1020
18,3,0,0,11,1019
18,3,0,0,12,904
18,3,0,0,13,840
18,3,0,0,14,817
18,3,0,0,15,907
19,3,0,0,0,772
19,3,0,0,1,873
19,3,0,0,2,804
19,3,0,0,3,809
19,3,0,0,4,727
19,3,0,0,5,713
19,3,0,0,6,757
19,3,0,0,7,685
19,3,0,0,8,896
19,3,0,0,9,753
19,3,0,0,10,815
19,3,0,0,11,758
19,3,0,0,12,745
19,3,0,0,13,715
19,3,0,0,14,640
19,3,0,0,15,684
20,3,0,0,0,567
20,3,0,0,1,636
20,3,0,0,2,551
20,3,0,0,3,603
20,3,0,0,4,601
20,3,0,0,5,558
20,3,0,0,6,590
20,3,0,0,7,608
20,3,0,0,8,672
20,3,0,0,9,577
20,3,0,0,10,612
20,3,0,0,11,614
20,3,0,0,12,501
20,3,0,0,13,554
20,3,0,0,14,463
20,3,0,0,15,549
21,3,0,0,0,350
21,3,0,0,1,431
21,3,0,0,2,387
21,3,0,0,3,425
21,3,0,0,4,395
21,3,0,0,5,366
21,3,0,0,6,359
21,3,0,0,7,426
21,3,0,0,8,425
21,3,0,0,9,394
21,3,0,0,10,455
21,3,0,0,11,380
21,3,0,0,12,367
21,3,0,0,13,352
21,3,0,0,14,328
21,3,0,0,15,378
22,3,0,0,0,205
22,3,0,0,1,267
22,3,0,0,2,202
22,3,0,0,3,233
22,3,0,0,4,233
22,3,0,0,5,192
22,3,0,0,6,209
22,3,0,0,7,208
22,3,0,0,8,216
22,3,0,0,9,201
22,3,0,0,10,230
22,3,0,0,11,213
22,3,0,0,12,196
22,3,0,0,13,190
22,3,0,0,14,172
22,3,0,0,15,202
23,3,0,0,0,113
23,3,0,0,1,139
23,3,0,0,2,111
23,3,0,0,3,123
23,3,0,0,4,121
23,3,0,0,5,108
23,3,0,0,6,109
23,3,0,0,7,123
23,3,0,0,8,125
23,3,0,0,9,112
23,3,0,0,10,135
23,3,0,0,11,122
23,3,0,0,12,110
23,3,0,0,13,98
23,3,0,0,14,95
23,3,0,0,15,111
0,4,1,0,0,37
0,4,1,0,1,45
0,4,1,0,2,36
0,4,1,0,3,41
0,4,1,0,4,37
0,4,1,0,5,34
0,4,1,0,6,38
0,4,1,0,7,40
0,4,1,0,8,43
0,4,1,0,9,36
0,4,1,0,10,39
0,4,1,0,11,39
0,4,1,0,12,33
0,4,1,0,13,36
0,4,1,0,14,31
0,4,1,0,15,39
1,4,1,0,0,25
1,4,1,0,1,30
1,4,1,0,2,26
1,4,1,0,3,28
1,4,1,0,4,28
1,4,1,0,5,25
1,4,1,0,6,26
1,4,1,0,7,26
1,4,1,0,8,29
1,4,1,0,9,25
1,4,1,0,10,30
1,4,1,0,11,27
1,4,1,0,12,25
1,4,1,0,13,23
1,4,1,0,14,23
1,4,1,0,15,23
2,4,1,0,0,18
2,4,1,0,1,24
2,4,1,0,2,20
2,4,1,0,3,21
2,4,1,0,4,21
2,4,1,0,5,17
2,4,1,0,6,19
2,4,1,0,7,20
2,4,1,0,8,20
2,4,1,0,9,18
2,4,1,0,10,22
2,4,1,0,11,20
2,4,1,0,12,18
2,4,1,0,13,17
2,4,1,0,14,16
2,4,1,0,15,18
3,4,1,0,0,14
3,4,1,0,1,16
3,4,1,0,2,14
3,4,1,0,3,15
3,4,1,0,4,13
3,4,1,0,5,13
3,4,1,0,6,15
3,4,1,0,7,14
3,4,1,0,8,16
3,4,1,0,9,15
3,4,1,0,10,16
3,4,1,0,11,13
3,4,1,0,12,14
3,4,1,0,13,13
3,4,1,0,14,12
3,4,1,0,15,14
4,4,1,0,0,18
4,4,1,0,1,23
4,4,1,0,2,18
4,4,1,0,3,23
4,4,1,0,4,20
4,4,1,0,5,19
4,4,1,0,6,19
4,4,1,0,7,21
4,4,1,0,8,22
4,4,1,0,9,19
4,4,1,0,10,22
4,4,1,0,11,20
4,4,1,0,12,19
4,4,1,0,13,17
4,4,1,0,14,18
4,4,1,0,15,19
5,4,1,0,0,65
5,4,1,0,1,74
5,4,1,0,2,57
5,4,1,0,3,66
5,4,1,0,4,72
5,4,1,0,5,64
5,4,1,0,6,64
5,4,1,0,7,63
5,4,1,0,8,74
5,4,1,0,9,63
5,4,1,0,10,74
5,4,1,0,11,64
5,4,1,0,12,60
5,4,1,0,13,60
5,4,1,0,14,60
5,4,1,0,15,60
6,4,1,0,0,151
6,4,1,0,1,177
6,4,1,0,2,160
6,4,1,0,3,187
6,4,1,0,4,160
6,4,1,0,5,149
6,4,1,0,6,159
6,4,1,0,7,162
6,4,1,0,8,167
6,4,1,0,9,164
6,4,1,0,10,181
6,4,1,0,11,168
6,4,1,0,12,151
6,4,1,0,13,154
6,4,1,0,14,135
6,4,1,0,15,145
7,4,1,0,0,256
7,4,1,0,1,302
7,4,1,0,2,257
7,4,1,0,3,263
7,4,1,0,4,256
7,4,1,0,5,256
7,4,1,0,6,272
7,4,1,0,7,264
7,4,1,0,8,281
7,4,1,0,9,239
7,4,1,0,10,302
7,4,1,0,11,280
7,4,1,0,12,219
7,4,1,0,13,213
7,4,1,0,14,225
7,4,1,0,15,249
8,4,1,0,0,502
8,4,1,0,1,596
8,4,1,0,2,489
8,4,1,0,3,551
8,4,1,0,4,515
8,4,1,0,5,470
8,4,1,0,6,469
8,4,1,0,7,525
8,4,1,0,8,591
8,4,1,0,9,500
8,4,1,0,10,565
8,4,1,0,11,556
8,4,1,0,12,505
8,4,1,0,13,495
8,4,1,0,14,481
8,4,1,0,15,486
9,4,1,0,0,537
9,4,1,0,1,651
9,4,1,0,2,503
9,4,1,0,3,576
9,4,1,0,4,530
9,4,1,0,5,499
9,4,1,0,6,521
9,4,1,0,7,556
9,4,1,0,8,641
9,4,1,0,9,535
9,4,1,0,10,583
9,4,1,0,11,534
9,4,1,0,12,498
9,4,1,0,13,462
9,4,1,0,14,459
9,4,1,0,15,453
10,4,1,0,0,397
10,4,1,0,1,481
10,4,1,0,2,435
10,4,1,0,3,474
10,4,1,0,4,425
10,4,1,0,5,406
10,4,1,0,6,391
10,4,1,0,7,429
10,4,1,0,8,474
10,4,1,0,9,441
10,4,1,0,10,493
10,4,1,0,11,438
10,4,1,0,12,383
10,4,1,0,13,400
10,4,1,0,14,357
10,4,1,0,15,405
11,4,0,0,0,386
11,4,0,0,1,435
11,4,0,0,2,380
11,4,0,0,3,430
11,4,0,0,4,357
11,4,0,0,5,355
11,4,0,0,6,359
11,4,0,0,7,395
11,4,0,0,8,432
11,4,0,0,9,365
11,4,0,0,10,412
11,4,0,0,11,391
11,4,0,0,12,338
11,4,0,0,13,344
11,4,0,0,14,313
11,4,0,0,15,366
12,4,1,0,0,281
12,4,1,0,1,336
12,4,1,0,2,305
12,4,1,0,3,325
12,4,1,0,4,296
12,4,1,0,5,271
12,4,1,0,6,300
12,4,1,0,7,288
12,4,1,0,8,327
12,4,1,0,9,282
12,4,1,0,10,325
12,4,1,0,11,312
12,4,1,0,12,269
12,4,1,0,13,274
12,4,1,0,14,274
12,4,1,0,15,283
13,4,1,0,0,306
13,4,1,0,1,399
13,4,1,0,2,311
13,4,1,0,3,378
13,4,1,0,4,325
13,4,1,0,5,315
13,4,1,0,6,300
13,4,1,0,7,331
13,4,1,0,8,347
13,4,1,0,9,302
13,4,1,0,10,380
13,4,1,0,11,318
13,4,1,0,12,297
13,4,1,0,13,283
13,4,1,0,14,291
13,4,1,0,15,319
14,4,1,0,0,280
14,4,1,0,1,302
14,4,1,0,2,258
14,4,1,0,3,281
14,4,1,0,4,270
14,4,1,0,5,253
14,4,1,0,6,257
14,4,1,0,7,280
14,4,1,0,8,269
14,4,1,0,9,268
14,4,1,0,10,287
14,4,1,0,11,270
14,4,1,0,12,248
14,4,1,0,13,252
14,4,1,0,14,236
14,4,1,0,15,252
15,4,1,0,0,367
15,4,1,0,1,402
15,4,1,0,2,321
15,4,1,0,3,362
15,4,1,0,4,366
15,4,1,0,5,322
15,4,1,0,6,331
15,4,1,0,7,345
15,4,1,0,8,389
15,4,1,0,9,322
15,4,1,0,10,387
15,4,1,0,11,359
15,4,1,0,12,322
15,4,1,0,13,300
15,4,1,0,14,310
15,4,1,0,15,310
16,4,1,0,0,468
16,4,1,0,1,573
16,4,1,0,2,444
16,4,1,0,3,490
16,4,1,0,4,477
16,4,1,0,5,504
16,4,1,0,6,475
16,4,1,0,7,499
16,4,1,0,8,540
16,4,1,0,9,467
16,4,1,0,10,548
16,4,1,0,11,449
16,4,1,0,12,450
16,4,1,0,13,432
16,4,1,0,14,421
16,4,1,0,15,425
17,4,1,0,0,568
17,4,1,0,1,667
17,4,1,0,2,536
17,4,1,0,3,651
17,4,1,0,4,588
17,4,1,0,5,535
17,4,1,0,6,552
17,4,1,0,7,602
17,4,1,0,8,639
17,4,1,0,9,599
17,4,1,0,10,599
17,4,1,0,11,545
17,4,1,0,12,517
17,4,1,0,13,519
17,4,1,0,14,476
17,4,1,0,15,560
18,4,1,0,0,719
18,4,1,0,1,914
18,4,1,0,2,784
18,4,1,0,3,790
18,4,1,0,4,791
18,4,1,0,5,719
18,4,1,0,6,759
18,4,1,0,7,816
18,4,1,0,8,873
18,4,1,0,9,759
18,4,1,0,10,863
18,4,1,0,11,736
18,4,1,0,12,710
18,4,1,0,13,649
18,4,1,0,14,646
18,4,1,0,15,743
19,4,1,0,0,479
19,4,1,0,1,601
19,4,1,0,2,489
19,4,1,0,3,561
19,4,1,0,4,497
19,4,1,0,5,486
19,4,1,0,6,509
19,4,1,0,7,538
19,4,1,0,8,551
19,4,1,0,9,516
19,4,1,0,10,600
19,4,1,0,11,474
19,4,1,0,12,479
19,4,1,0,13,424
19,4,1,0,14,420
19,4,1,0,15,464
20,4,1,0,0,490
20,4,1,0,1,561
20,4,1,0,2,486
20,4,1,0,3,492
20,4,1,0,4,515
20,4,1,0,5,393
20,4,1,0,6,502
20,4,1,0,7,520
20,4,1,0,8,551
20,4,1,0,9,516
20,4,1,0,10,496
20,4,1,0,11,509
20,4,1,0,12,455
20,4,1,0,13,436
20,4,1,0,14,392
20,4,1,0,15,460
21,4,1,0,0,295
21,4,1,0,1,329
21,4,1,0,2,291
21,4,1,0,3,334
21,4,1,0,4,320
21,4,1,0,5,291
21,4,1,0,6,307
21,4,1,0,7,320
21,4,1,0,8,325
21,4,1,0,9,300
21,4,1,0,10,349
21,4,1,0,11,291
21,4,1,0,12,267
21,4,1,0,13,254
21,4,1,0,14,239
21,4,1,0,15,271
22,4,0,0,0,188
22,4,0,0,1,236
22,4,0,0,2,198
22,4,0,0,3,210
22,4,0,0,4,204
22,4,0,0,5,199
22,4,0,0,6,188
22,4,0,0,7,195
22,4,0,0,8,230
22,4,0,0,9,195
22,4,0,0,10,240
22,4,0,0,11,207
22,4,0,0,12,190
22,4,0,0,13,188
22,4,0,0,14,162
22,4,0,0,15,194
23,4,1,0,0,93
23,4,1,0,1,113
23,4,1,0,2,94
23,4,1,0,3,105
23,4,1,0,4,98
23,4,1,0,5,92
23,4,1,0,6,102
23,4,1,0,7,98
23,4,1,0,8,109
23,4,1,0,9,104
23,4,1,0,10,109
23,4,1,0,11,90
23,4,1,0,12,89
23,4,1,0,13,83
23,4,1,0,14,86
23,4,1,0,15,91
0,5,0,0,0,46
0,5,0,0,1,58
0,5,0,0,2,51
0,5,0,0,3,49
0,5,0,0,4,50
0,5,0,0,5,47
0,5,0,0,6,48
0,5,0,0,7,53
0,5,0,0,8,56
0,5,0,0,9,49
0,5,0,0,10,56
0,5,0,0,11,52
0,5,0,0,12,46
0,5,0,0,13,43
0,5,0,0,14,44
0,5,0,0,15,45
1,5,0,0,0,27
1,5,0,0,1,32
1,5,0,0,2,25
1,5,0,0,3,28
1,5,0,0,4,27
1,5,0,0,5,26
1,5,0,0,6,28
1,5,0,0,7,27
1,5,0,0,8,26
1,5,0,0,9,27
1,5,0,0,10,30
1,5,0,0,11,27
1,5,0,0,12,26
1,5,0,0,13,23
1,5,0,0,14,22
1,5,0,0,15,25
2,5,0,0,0,24
2,5,0,0,1,26
2,5,0,0,2,22
2,5,0,0,3,25
2,5,0,0,4,22
2,5,0,0,5,22
2,5,0,0,6,22
2,5,0,0,7,23
2,5,0,0,8,24
2,5,0,0,9,23
2,5,0,0,10,25
2,5,0,0,11,23
2,5,0,0,12,20
2,5,0,0,13,20
2,5,0,0,14,19
2,5,0,0,15,22
3,5,0,0,0,13
3,5,0,0,1,15
3,5,0,0,2,13
3,5,0,0,3,15
3,5,0,0,4,13
3,5,0,0,5,13
3,5,0,0,6,13
3,5,0,0,7,14
3,5,0,0,8,15
3,5,0,0,9,14
3,5,0,0,10,16
3,5,0,0,11,13
3,5,0,0,12,14
3,5,0,0,13,12
3,5,0,0,14,12
3,5,0,0,15,12
4,5,0,0,0,20
4,5,0,0,1,24
4,5,0,0,2,20
4,5,0,0,3,23
4,5,0,0,4,22
4,5,0,0,5,22
4,5,0,0,6,21
4,5,0,0,7,23
4,5,0,0,8,22
4,5,0,0,9,19
4,5,0,0,10,23
4,5,0,0,11,23
4,5,0,0,12,22
4,5,0,0,13,18
4,5,0,0,14,18
4,5,0,0,15,20
5,5,0,0,0,70
5,5,0,0,1,89
5,5,0,0,2,72
5,5,0,0,3,79
5,5,0,0,4,66
5,5,0,0,5,68
5,5,0,0,6,65
5,5,0,0,7,76
5,5,0,0,8,81
5,5,0,0,9,70
5,5,0,0,10,75
5,5,0,0,11,70
5,5,0,0,12,64
5,5,0,0,13,64
5,5,0,0,14,60
5,5,0,0,15,69
6,5,0,0,0,164
6,5,0,0,1,192
6,5,0,0,2,160
6,5,0,0,3,181
6,5,0,0,4,171
6,5,0,0,5,150
6,5,0,0,6,160
6,5,0,0,7,165
6,5,0,0,8,177
6,5,0,0,9,160
6,5,0,0,10,172
6,5,0,0,11,171
6,5,0,0,12,162
6,5,0,0,13,147
6,5,0,0,14,145
6,5,0,0,15,155
7,5,0,0,0,386
7,5,0,0,1,502
7,5,0,0,2,414
7,5,0,0,3,494
7,5,0,0,4,450
7,5,0,0,5,450
7,5,0,0,6,428
7,5,0,0,7,432
7,5,0,0,8,450
7,5,0,0,9,446
7,5,0,0,10,467
7,5,0,0,11,438
7,5,0,0,12,429
7,5,0,0,13,406
7,5,0,0,14,362
7,5,0,0,15,401
8,5,0,0,0,515
8,5,0,0,1,607
8,5,0,0,2,507
8,5,0,0,3,547
8,5,0,0,4,507
8,5,0,0,5,506
8,5,0,0,6,464
8,5,0,0,7,512
8,5,0,0,8,568
8,5,0,0,9,500
8,5,0,0,10,565
8,5,0,0,11,511
8,5,0,0,12,488
8,5,0,0,13,434
8,5,0,0,14,432
